series_slug,series_name,episode_no,episode_slug,source_key,dest_key,size
omniscient-reader,Omniscient Reader,155,episode-000155-episode-154,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000155-episode-154/page-0066.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000155-episode-154__page-0066.jpg,87363
omniscient-reader,Omniscient Reader,155,episode-000155-episode-154,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000155-episode-154/page-0073.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000155-episode-154__page-0073.jpg,117878
omniscient-reader,Omniscient Reader,155,episode-000155-episode-154,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000155-episode-154/page-0064.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000155-episode-154__page-0064.jpg,134036
omniscient-reader,Omniscient Reader,155,episode-000155-episode-154,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000155-episode-154/page-0069.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000155-episode-154__page-0069.jpg,67559
omniscient-reader,Omniscient Reader,155,episode-000155-episode-154,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000155-episode-154/page-0061.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000155-episode-154__page-0061.jpg,93041
omniscient-reader,Omniscient Reader,155,episode-000155-episode-154,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000155-episode-154/page-0067.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000155-episode-154__page-0067.jpg,102829
omniscient-reader,Omniscient Reader,155,episode-000155-episode-154,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000155-episode-154/page-0074.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000155-episode-154__page-0074.jpg,146387
omniscient-reader,Omniscient Reader,155,episode-000155-episode-154,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000155-episode-154/page-0029.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000155-episode-154__page-0029.jpg,173963
omniscient-reader,Omniscient Reader,155,episode-000155-episode-154,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000155-episode-154/page-0076.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000155-episode-154__page-0076.jpg,106272
omniscient-reader,Omniscient Reader,155,episode-000155-episode-154,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000155-episode-154/page-0077.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000155-episode-154__page-0077.jpg,67710
omniscient-reader,Omniscient Reader,155,episode-000155-episode-154,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000155-episode-154/page-0075.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000155-episode-154__page-0075.jpg,75331
omniscient-reader,Omniscient Reader,155,episode-000155-episode-154,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000155-episode-154/page-0078.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000155-episode-154__page-0078.jpg,48473
omniscient-reader,Omniscient Reader,155,episode-000155-episode-154,datasets/pages/source/webtoon_cleaned_dim_v2/omniscient-reader/episode-000155-episode-154/page-0047.jpg,datasets/pages/single/omniscient-reader_manwa/episode-000155-episode-154__page-0047.jpg,90252
